0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.970161 0.970073 0.969834 0.96983 0.969992 0.969987 0.970162 0.970231 0.970255 0.970149 0.970189 0.970168 0.97023 0.97015 0.970197 0.970288 0.970338 0.970383 0.970444 0.970504 0.970584 0.970669 0.970695 0.970693 0.970623 0.970576 0.970541 0.970454 0.970361 0.970282 0.970325 0.97025 
0.98701 0.987 0.986933 0.98697 0.98703 0.987027 0.987059 0.987056 0.987048 0.987013 0.98702 0.987016 0.98702 0.986998 0.987017 0.987012 0.987022 0.987029 0.987045 0.987071 0.987099 0.987123 0.987136 0.98714 0.987126 0.987105 0.987081 0.987039 0.987032 0.987022 0.987046 0.987028 
0.998216 0.998205 0.998185 0.998184 0.998205 0.998211 0.998213 0.998216 0.998211 0.998201 0.998204 0.998208 0.998205 0.998204 0.99821 0.99821 0.998217 0.998226 0.998236 0.998249 0.998256 0.99826 0.99826 0.998261 0.998258 0.998253 0.998247 0.998245 0.998236 0.998221 0.998222 0.998214 
0.998134 0.998121 0.998105 0.998105 0.998115 0.998121 0.998131 0.998137 0.998137 0.99813 0.998134 0.998134 0.998141 0.998142 0.998145 0.998151 0.998158 0.998163 0.998168 0.998171 0.998174 0.998177 0.998177 0.998177 0.998175 0.998172 0.99817 0.998166 0.998164 0.998155 0.998151 0.998146 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0.999976 0.999986 0.999986 0.999952 0.99995 0.999948 0.999946 0.99991 0.99988 0.999873 0.999876 0.99989 0.999928 0.999937 0.999942 0.999938 0.999957 0.999966 0.999979 1 1 1 1 1 1 1 1 1 0.999981 0.999981 0.999979 0.999976 
0.999998 0.999997 0.999995 0.999986 0.99999 0.999993 0.999992 0.999982 0.999987 0.999981 0.999979 0.999975 0.999987 0.999991 0.99999 0.999987 0.999996 0.999997 0.999999 1 1 1 1 1 1 1 1 1 0.999995 1 0.999999 0.999999 
0.999979 0.999973 0.999977 0.999929 0.999932 0.99993 0.999919 0.999869 0.999853 0.999832 0.999882 0.999879 0.999931 0.999938 0.999952 0.999947 0.999961 0.999976 0.999985 1 1 1 1 1 1 1 1 0.999997 0.999978 0.999984 0.999982 0.99998 
0.999617 0.999595 0.999569 0.999564 0.999554 0.999539 0.999535 0.99954 0.999542 0.999555 0.999569 0.999575 0.999578 0.999591 0.999595 0.999609 0.999611 0.999619 0.99963 0.999636 0.999644 0.999648 0.999654 0.999656 0.999656 0.999658 0.999659 0.99965 0.999651 0.999645 0.999638 0.999631 
0.999443 0.999408 0.999369 0.999393 0.999417 0.999435 0.999463 0.999527 0.999559 0.999562 0.999522 0.999495 0.999449 0.999441 0.999435 0.999458 0.999458 0.999461 0.999453 0.999438 0.999442 0.999447 0.999449 0.999452 0.999452 0.999451 0.999451 0.999456 0.999471 0.999467 0.999462 0.99945 
0.999544 0.999529 0.999552 0.999595 0.999604 0.999628 0.999637 0.999677 0.999699 0.999705 0.999664 0.999653 0.999609 0.999602 0.999584 0.999586 0.999569 0.999556 0.999547 0.999534 0.999538 0.99954 0.999542 0.999543 0.999542 0.999543 0.999545 0.999547 0.999564 0.999561 0.999556 0.99955 
0.999936 0.999926 0.999919 0.999923 0.999917 0.999905 0.999924 0.999934 0.999935 0.999924 0.99991 0.999931 0.999907 0.999915 0.999917 0.999914 0.999905 0.999914 0.999913 0.999911 0.999913 0.999911 0.999908 0.999913 0.99991 0.999909 0.999921 0.999912 0.999913 0.99991 0.999894 0.999908 
0.999511 0.999519 0.999527 0.999525 0.99953 0.999517 0.99951 0.999501 0.999499 0.999494 0.999508 0.999511 0.999526 0.999524 0.999526 0.99952 0.999511 0.999509 0.999507 0.999508 0.999507 0.999506 0.999502 0.999501 0.999501 0.999501 0.999501 0.999502 0.999497 0.999497 0.999501 0.999508 
0.999291 0.999264 0.999264 0.999258 0.99925 0.999264 0.999084 0.999088 0.999092 0.999073 0.999078 0.999084 0.999093 0.999107 0.999113 0.999118 0.999115 0.999082 0.999049 0.998968 0.998881 0.998766 0.99874 0.998745 0.998713 0.998717 0.998719 0.998715 0.998709 0.998695 0.998715 0.998955 
